time,flowId,throughput_mbps,delay_ms,jitter_ms,lost_packets,sinr_db,rsrp_dbm,packet_loss_rate
10.6,1,10.5472,15.9524,0.185372,326,53.0517,-140,0.240413
10.6,2,71.68,13.0857,0.171429,300,53.0517,-140,0.3
10.7,1,9.728,15.7412,0.186483,272,53.3772,-140,0.222586
10.7,2,71.68,13.0857,0.171429,300,53.3772,-140,0.3
10.8,1,10.6496,15.5995,0.185901,339,53.8896,-140,0.24583
10.8,2,71.68,13.0857,0.171429,300,53.8896,-140,0.3
10.9,1,9.9328,15.8791,0.186138,254,54.9881,-140,0.207516
10.9,2,71.68,13.0857,0.171429,300,54.9881,-140,0.3
11,1,10.6496,15.8388,0.186479,315,54.17,-140,0.232472
11,2,71.68,13.0857,0.171429,300,54.17,-140,0.3
11.1,1,9.71776,14.7375,0.1851,205,54.1896,-140,0.177643
11.1,2,71.68,13.0857,0.171429,300,54.1896,-140,0.3
11.2,1,10.6598,16.0494,0.186776,33,52.8097,-140,0.0307263
11.2,2,71.68,13.0857,0.171429,300,52.8097,-140,0.3
11.3,1,10.2195,16.2003,0.191129,99,53.4441,-140,0.0902461
11.3,2,71.68,13.0857,0.171429,300,53.4441,-140,0.3
11.4,1,10.2195,16.0733,0.188717,195,53.6308,-140,0.163453
11.4,2,71.68,13.0857,0.171429,300,53.6308,-140,0.3
11.5,1,10.0659,16.5895,0.190488,308,54.0569,-140,0.238575
11.5,2,71.68,13.0857,0.171429,300,54.0569,-140,0.3
11.6,1,10.24,16.2329,0.189139,322,55.1547,-140,0.24357
11.6,2,71.68,13.0857,0.171429,300,55.1547,-140,0.3
11.7,1,9.94304,15.8271,0.190578,319,54.466,-140,0.247287
11.7,2,71.68,13.0857,0.171429,300,54.466,-140,0.3
11.8,1,10.8544,15.5484,0.181633,302,54.4105,-140,0.221733
11.8,2,71.68,13.0857,0.171429,300,54.4105,-140,0.3
11.9,1,10.199,15.5417,0.187096,115,54.5854,-140,0.10351
11.9,2,71.68,13.0857,0.171429,300,54.5854,-140,0.3
12,1,9.87136,15.4727,0.185845,70,53.7776,-140,0.0676983
12,2,71.68,13.0857,0.171429,300,53.7776,-140,0.3
12.1,1,10.6496,15.6908,0.188013,38,53.5973,-140,0.0352505
12.1,2,71.68,13.0857,0.171429,300,53.5973,-140,0.3
12.2,1,9.8304,14.9491,0.186621,0,52.4497,-140,0
12.2,2,71.68,13.0857,0.171429,300,52.4497,-140,0.3
12.3,1,10.5472,15.5334,0.18596,0,53.3842,-140,0
12.3,2,71.68,13.0857,0.171429,300,53.3842,-140,0.3
12.4,1,9.70752,15.8259,0.194185,19,54.5845,-140,0.0196484
12.4,2,71.68,13.0857,0.171429,300,54.5845,-140,0.3
12.5,1,10.3629,16.0102,0.184599,6,54.4069,-140,0.00589391
12.5,2,71.68,13.0857,0.171429,300,54.4069,-140,0.3
12.6,1,10.1376,15.8503,0.184397,3,54.115,-140,0.00302115
12.6,2,71.68,13.0857,0.171429,300,54.115,-140,0.3
12.7,1,10.4243,15.3428,0.185791,32,53.755,-140,0.0304762
12.7,2,71.68,13.0857,0.171429,300,53.755,-140,0.3
12.8,1,10.5677,16.1957,0.188308,19,53.8517,-140,0.018078
12.8,2,71.68,13.0857,0.171429,300,53.8517,-140,0.3
12.9,1,10.1581,15.4204,0.188255,0,53.5561,-140,0
12.9,2,71.68,13.0857,0.171429,300,53.5561,-140,0.3
13,1,9.91232,15.5609,0.189621,0,53.4521,-140,0
13,2,71.68,13.0857,0.171429,300,53.4521,-140,0.3
13.1,1,10.752,15.4916,0.181461,0,53.5281,-140,0
13.1,2,71.68,13.0857,0.171429,300,53.5281,-140,0.3
13.2,1,9.99424,15.3611,0.190044,0,53.9649,-140,0
13.2,2,71.68,13.0857,0.171429,300,53.9649,-140,0.3
13.3,1,10.4858,15.2319,0.183992,0,54.1167,-140,0
13.3,2,71.68,13.0857,0.171429,300,54.1167,-140,0.3
13.4,1,10.24,15.9643,0.187944,0,53.4796,-140,0
13.4,2,71.68,13.0857,0.171429,300,53.4796,-140,0.3
13.5,1,9.9328,15.8248,0.187168,0,53.6662,-140,0
13.5,2,71.68,13.0857,0.171429,300,53.6662,-140,0.3
13.6,1,10.0352,16.521,0.195586,0,53.2068,-140,0
13.6,2,71.68,13.0857,0.171429,300,53.2068,-140,0.3
13.7,1,10.7315,15.9968,0.185688,0,53.29,-140,0
13.7,2,71.68,13.0857,0.171429,300,53.29,-140,0.3
13.8,1,9.74848,15.1871,0.190503,0,54.2238,-140,0
13.8,2,71.68,13.0857,0.171429,300,54.2238,-140,0.3
13.9,1,10.752,15.4968,0.181651,0,54.8646,-140,0
13.9,2,71.68,13.0857,0.171429,300,54.8646,-140,0.3
14,1,10.0352,15.5452,0.188111,0,54.1621,-140,0
14,2,71.68,13.0857,0.171429,300,54.1621,-140,0.3
14.1,1,10.3424,16.2887,0.190043,0,53.6238,-140,0
14.1,2,71.68,13.0857,0.171429,300,53.6238,-140,0.3
14.2,1,9.8304,15.6523,0.192656,0,54.1603,-140,0
14.2,2,71.68,13.0857,0.171429,300,54.1603,-140,0.3
14.3,1,10.24,15.9114,0.182744,0,53.314,-140,0
14.3,2,71.68,13.0857,0.171429,300,53.314,-140,0.3
14.4,1,10.5882,16.05,0.187947,0,53.9852,-140,0
14.4,2,71.68,13.0857,0.171429,300,53.9852,-140,0.3
14.5,1,10.4038,16.232,0.186754,0,54.0229,-140,0
14.5,2,71.68,13.0857,0.171429,300,54.0229,-140,0.3
14.6,1,9.728,15.4961,0.190903,0,53.6456,-140,0
14.6,2,71.68,13.0857,0.171429,300,53.6456,-140,0.3
14.7,1,10.5472,16.1382,0.183822,0,53.1372,-140,0
14.7,2,71.68,13.0857,0.171429,300,53.1372,-140,0.3
14.8,1,10.3424,15.6089,0.187268,0,52.8104,-140,0
14.8,2,71.68,13.0857,0.171429,300,52.8104,-140,0.3
14.9,1,10.0762,15.2304,0.189178,0,53.0337,-140,0
14.9,2,71.68,13.0857,0.171429,300,53.0337,-140,0.3
15,1,10.4346,15.6601,0.187083,0,54.8283,-140,0
15,2,71.68,13.0857,0.171429,300,54.8283,-140,0.3
15.1,1,9.79968,15.9493,0.193576,0,54.7247,-140,0
15.1,2,71.68,13.0857,0.171429,300,54.7247,-140,0.3
15.2,1,10.5472,15.587,0.182463,0,54.428,-140,0
15.2,2,71.68,13.0857,0.171429,300,54.428,-140,0.3
15.3,1,10.4448,15.5659,0.189745,0,53.5644,-140,0
15.3,2,71.68,13.0857,0.171429,300,53.5644,-140,0.3
15.4,1,10.0762,16.0548,0.189581,0,53.2855,-140,0
15.4,2,71.68,13.0857,0.171429,300,53.2855,-140,0.3
15.5,1,9.97376,15.8238,0.189271,0,53.2404,-140,0
15.5,2,71.68,13.0857,0.171429,300,53.2404,-140,0.3
15.6,1,10.2605,15.2733,0.1869,0,53.1671,-140,0
15.6,2,71.68,13.0857,0.171429,300,53.1671,-140,0.3
15.7,1,10.3424,15.5811,0.181994,0,54.1539,-140,0
15.7,2,71.68,13.0857,0.171429,300,54.1539,-140,0.3
15.8,1,10.5472,15.6706,0.186736,0,53.405,-140,0
15.8,2,71.68,13.0857,0.171429,300,53.405,-140,0.3
15.9,1,10.24,15.2036,0.187944,0,53.4652,-140,0
15.9,2,71.68,13.0857,0.171429,300,53.4652,-140,0.3
16,1,9.75872,15.5431,0.189151,0,52.9874,-140,0
16,2,71.68,13.0857,0.171429,300,52.9874,-140,0.3
16.1,1,10.4448,15.9361,0.185628,0,54.3991,-140,0
16.1,2,71.68,13.0857,0.171429,300,54.3991,-140,0.3
16.2,1,10.0045,15.7711,0.18818,0,54.159,-140,0
16.2,2,71.68,13.0857,0.171429,300,54.159,-140,0.3
16.3,1,10.1376,15.6742,0.185606,0,54.8436,-140,0
16.3,2,71.68,13.0857,0.171429,300,54.8436,-140,0.3
16.4,1,10.5472,15.6847,0.183821,0,53.6082,-140,0
16.4,2,71.68,13.0857,0.171429,300,53.6082,-140,0.3
16.5,1,10.24,16.1264,0.186945,0,52.8769,-140,0
16.5,2,71.68,13.0857,0.171429,300,52.8769,-140,0.3
16.6,1,10.5472,15.9005,0.187318,0,53.4707,-140,0
16.6,2,71.68,13.0857,0.171429,300,53.4707,-140,0.3
16.7,1,10.0352,16.0876,0.188519,0,54.0936,-140,0
16.7,2,71.68,13.0857,0.171429,300,54.0936,-140,0.3
16.8,1,10.3424,15.8058,0.186676,0,54.3233,-140,0
16.8,2,71.68,13.0857,0.171429,300,54.3233,-140,0.3
16.9,1,10.2298,15.8259,0.187635,0,53.0892,-140,0
16.9,2,71.68,13.0857,0.171429,300,53.0892,-140,0.3
17,1,10.3526,15.4373,0.185996,0,53.6996,-140,0
17,2,71.68,13.0857,0.171429,300,53.6996,-140,0.3
17.1,1,9.94304,15.8746,0.191405,0,53.9939,-140,0
17.1,2,71.68,13.0857,0.171429,300,53.9939,-140,0.3
17.2,1,10.3936,15.5544,0.184865,0,53.8009,-140,0
17.2,2,71.68,13.0857,0.171429,300,53.8009,-140,0.3
17.3,1,10.1069,15.5144,0.1885,0,54.2237,-140,0
17.3,2,71.68,13.0857,0.171429,300,54.2237,-140,0.3
17.4,1,10.0045,15.2672,0.189611,0,53.6767,-140,0
17.4,2,71.68,13.0857,0.171429,300,53.6767,-140,0.3
17.5,1,10.24,15.6645,0.187545,0,53.4325,-140,0
17.5,2,71.68,13.0857,0.171429,300,53.4325,-140,0.3
17.6,1,10.24,15.8759,0.187074,0,53.0085,-140,0
17.6,2,71.68,13.0857,0.171429,300,53.0085,-140,0.3
17.7,1,10.24,15.8263,0.187616,0,53.1211,-140,0
17.7,2,71.68,13.0857,0.171429,300,53.1211,-140,0.3
17.8,1,10.24,15.9518,0.188543,0,53.556,-140,0
17.8,2,71.68,13.0857,0.171429,300,53.556,-140,0.3
17.9,1,10.24,15.566,0.186146,0,53.3786,-140,0
17.9,2,71.68,13.0857,0.171429,300,53.3786,-140,0.3
18,1,10.24,15.0371,0.180947,0,53.3659,-140,0
18,2,71.68,13.0857,0.171429,300,53.3659,-140,0.3
18.1,1,10.4448,16.3157,0.188175,0,53.9922,-140,0
18.1,2,71.68,13.0857,0.171429,300,53.9922,-140,0.3
18.2,1,10.0352,15.7841,0.190971,0,54.2284,-140,0
18.2,2,71.68,13.0857,0.171429,300,54.2284,-140,0.3
18.3,1,10.4243,15.8147,0.182457,0,53.7448,-140,0
18.3,2,71.68,13.0857,0.171429,300,53.7448,-140,0.3
18.4,1,10.2605,15.7318,0.189895,0,52.872,-140,0
18.4,2,71.68,13.0857,0.171429,300,52.872,-140,0.3
18.5,1,10.0352,15.9372,0.188184,12,53.3691,-140,0.0120968
18.5,2,71.68,13.0857,0.171429,300,53.3691,-140,0.3
18.6,1,10.24,15.7625,0.186146,0,54.1543,-140,0
18.6,2,71.68,13.0857,0.171429,300,54.1543,-140,0.3
18.7,1,10.24,15.2432,0.182751,0,54.3126,-140,0
18.7,2,71.68,13.0857,0.171429,300,54.3126,-140,0.3
18.8,1,10.4038,16.0245,0.18754,0,53.3021,-140,0
18.8,2,71.68,13.0857,0.171429,300,53.3021,-140,0.3
18.9,1,10.281,16.0331,0.189186,0,52.5506,-140,0
18.9,2,71.68,13.0857,0.171429,300,52.5506,-140,0.3
19,1,10.455,15.6765,0.185148,0,53.7931,-140,0
19,2,71.68,13.0857,0.171429,300,53.7931,-140,0.3
19.1,1,10.24,15.8481,0.186346,0,53.9594,-140,0
19.1,2,71.68,13.0857,0.171429,300,53.9594,-140,0.3
19.2,1,10.2298,15.9161,0.185432,0,53.9852,-140,0
19.2,2,71.68,13.0857,0.171429,300,53.9852,-140,0.3
19.3,1,10.3424,15.9315,0.186874,0,53.1007,-140,0
19.3,2,71.68,13.0857,0.171429,300,53.1007,-140,0.3
19.4,1,10.24,15.8441,0.186546,0,52.4683,-140,0
19.4,2,71.68,13.0857,0.171429,300,52.4683,-140,0.3
19.5,1,10.0352,15.5342,0.185869,0,54.2592,-140,0
19.5,2,71.68,13.0857,0.171429,300,54.2592,-140,0.3
19.6,1,9.9328,15.5214,0.187168,0,53.9444,-140,0
19.6,2,71.68,13.0857,0.171429,300,53.9444,-140,0.3
19.7,1,10.24,15.6126,0.191346,0,53.6066,-140,0
19.7,2,71.68,13.0857,0.171429,300,53.6066,-140,0.3
19.8,1,10.4346,16.0207,0.185124,0,52.9028,-140,0
19.8,2,71.68,13.0857,0.171429,300,52.9028,-140,0.3
19.9,1,10.3834,15.5689,0.184166,0,53.9267,-140,0
19.9,2,71.68,13.0857,0.171429,300,53.9267,-140,0.3
20,1,10.3117,15.4344,0.184353,0,54.9637,-140,0
20,2,71.68,13.0857,0.171429,300,54.9637,-140,0.3
20.1,1,10.3424,15.1613,0.186678,0,54.0922,-140,0
20.1,2,71.68,13.0857,0.171429,300,54.0922,-140,0.3
20.2,1,10.24,15.663,0.185746,0,52.6606,-140,0
20.2,2,71.68,13.0857,0.171429,300,52.6606,-140,0.3
20.3,1,9.9328,15.4202,0.185109,0,53.4927,-140,0
20.3,2,71.68,13.0857,0.171429,300,53.4927,-140,0.3
20.4,1,10.0352,15.9122,0.191714,0,54.9099,-140,0
20.4,2,71.68,13.0857,0.171429,300,54.9099,-140,0.3
20.5,1,10.3322,15.9221,0.185645,0,54.1551,-140,0
20.5,2,71.68,13.0857,0.171429,300,54.1551,-140,0.3
20.6,1,10.3834,15.6354,0.18456,0,53.2468,-140,0
20.6,2,71.68,13.0857,0.171429,300,53.2468,-140,0.3
20.7,1,10.4141,15.9505,0.185683,0,52.8484,-140,0
20.7,2,71.68,13.0857,0.171429,300,52.8484,-140,0.3
20.8,1,10.1376,16.3623,0.187218,0,54.1953,-140,0
