time,flowId,throughput_mbps,delay_ms,jitter_ms,lost_packets,sinr_db,rsrp_dbm,packet_loss_rate
21.2,1,10.24,0.320531,0.03,4,44.8625,-140,0.00398406
21.2,2,102.4,0.351783,0.0585696,589,44.8625,-140,0.370673
21.3,1,10.24,0.320531,0.03,0,44.8625,-140,0
21.3,2,102.4,0.351783,0.0585696,0,44.8625,-140,0
21.4,1,10.24,0.320531,0.03,0,44.8625,-140,0
21.4,2,102.4,0.351783,0.0585696,0,44.8625,-140,0
21.5,1,0.02048,0.314281,0.03125,0,-15.1375,-140,0
21.5,2,7.5776,52.2557,1.30516,0,-15.1375,-140,0
21.6,1,0.23552,141.486,8.56044,2,-15.1375,-140,0.08
21.6,2,7.68,139.207,1.22583,3,-15.1375,-140,0.0384615
21.7,1,10.7008,23.6452,0.293762,911,44.8625,-140,0.465746
21.7,2,138.24,117.198,0.156866,1,44.8625,-140,0.000740192
21.8,1,10.24,0.320531,0.03,1000,44.8625,-140,0.5
21.8,2,102.4,0.351783,0.0585696,913,44.8625,-140,0.477261
21.9,1,10.24,0.320531,0.03,4,44.8625,-140,0.00398406
21.9,2,102.4,0.351783,0.0585696,589,44.8625,-140,0.370673
22,1,10.24,0.320531,0.03,0,44.8625,-140,0
22,2,102.4,0.351783,0.0585696,0,44.8625,-140,0
22.1,1,10.24,0.320531,0.03,0,44.8625,-140,0
22.1,2,102.4,0.351783,0.0585696,0,44.8625,-140,0
22.2,1,0.02048,0.314281,0.03125,0,-15.1375,-140,0
22.2,2,7.2704,51.9802,1.35573,0,-15.1375,-140,0
22.3,1,0.26624,155.447,7.39097,2,-15.1375,-140,0.0714286
22.3,2,7.3728,139.73,1.29497,3,-15.1375,-140,0.04
22.4,1,10.8339,25.3354,0.296713,901,44.8625,-140,0.459929
22.4,2,138.342,117.754,0.15676,1,44.8625,-140,0.000739645
22.5,1,10.24,0.320531,0.03,1000,44.8625,-140,0.5
22.5,2,102.4,0.351783,0.0585696,912,44.8625,-140,0.476987
22.6,1,10.24,0.320531,0.03,4,44.8625,-140,0.00398406
22.6,2,102.4,0.351783,0.0585696,589,44.8625,-140,0.370673
22.7,1,10.24,0.320531,0.03,0,44.8625,-140,0
22.7,2,102.4,0.351783,0.0585696,0,44.8625,-140,0
22.8,1,10.24,0.320531,0.03,0,44.8625,-140,0
22.8,2,102.4,0.351783,0.0585696,0,44.8625,-140,0
22.9,1,0.02048,0.314281,0.03125,0,-15.1375,-140,0
22.9,2,7.2704,51.7281,1.35309,0,-15.1375,-140,0
23,1,0.31744,156.55,6.37065,2,-15.1375,-140,0.0606061
23,2,7.3728,139.131,1.29062,3,-15.1375,-140,0.04
23.1,1,10.8032,25.0861,0.292746,910,44.8625,-140,0.463104
23.1,2,138.445,117.761,0.157128,1,44.8625,-140,0.000739098
23.2,1,10.24,0.320531,0.03,1000,44.8625,-140,0.5
23.2,2,102.4,0.351783,0.0585696,912,44.8625,-140,0.476987
23.3,1,10.24,0.320531,0.03,4,44.8625,-140,0.00398406
23.3,2,102.4,0.351783,0.0585696,589,44.8625,-140,0.370673
23.4,1,10.24,0.320531,0.03,0,44.8625,-140,0
23.4,2,102.4,0.351783,0.0585696,0,44.8625,-140,0
23.5,1,10.24,0.320531,0.03,0,44.8625,-140,0
23.5,2,102.4,0.351783,0.0585696,0,44.8625,-140,0
23.6,1,0.02048,0.314281,0.03125,0,-15.1375,-140,0
23.6,2,7.3728,51.9698,1.32727,0,-15.1375,-140,0
23.7,1,0.2048,161.439,9.67826,2,-15.1375,-140,0.0909091
23.7,2,7.4752,138.363,1.26943,3,-15.1375,-140,0.0394737
23.8,1,10.8442,22.7396,0.282115,905,44.8625,-140,0.460794
23.8,2,138.342,117.591,0.157463,1,44.8625,-140,0.000739645
23.9,1,10.24,0.320531,0.03,1000,44.8625,-140,0.5
23.9,2,102.4,0.351783,0.0585696,912,44.8625,-140,0.476987
24,1,10.24,0.320531,0.03,4,44.8625,-140,0.00398406
24,2,102.4,0.351783,0.0585696,589,44.8625,-140,0.370673
24.1,1,10.24,0.320531,0.03,0,44.8625,-140,0
24.1,2,102.4,0.351783,0.0585696,0,44.8625,-140,0
24.2,1,10.24,0.320531,0.03,0,44.8625,-140,0
24.2,2,102.4,0.351783,0.0585696,0,44.8625,-140,0
24.3,1,0.02048,0.314281,0.03125,0,-15.1375,-140,0
24.3,2,7.68,51.4222,1.2816,0,-15.1375,-140,0
24.4,1,0.16384,153.374,11.578,2,-15.1375,-140,0.111111
24.4,2,7.5776,138.706,1.24333,3,-15.1375,-140,0.038961
24.5,1,10.793,24.6826,0.2998,915,44.8625,-140,0.464703
24.5,2,138.342,117.214,0.157224,1,44.8625,-140,0.000739645
24.6,1,10.24,0.320531,0.03,1000,44.8625,-140,0.5
24.6,2,102.4,0.351783,0.0585696,911,44.8625,-140,0.476714
24.7,1,10.24,0.320531,0.03,4,44.8625,-140,0.00398406
24.7,2,102.4,0.351783,0.0585696,589,44.8625,-140,0.370673
24.8,1,10.24,0.320531,0.03,0,44.8625,-140,0
24.8,2,102.4,0.351783,0.0585696,0,44.8625,-140,0
24.9,1,10.24,0.320531,0.03,0,44.8625,-140,0
24.9,2,102.4,0.351783,0.0585696,0,44.8625,-140,0
25,1,0.02048,0.314281,0.03125,0,-15.1375,-140,0
25,2,7.2704,51.8254,1.34825,0,-15.1375,-140,0
25.1,1,0.33792,152.289,5.89743,2,-15.1375,-140,0.0571429
25.1,2,7.3728,139.066,1.29931,3,-15.1375,-140,0.04
25.2,1,10.7725,24.5626,0.296766,920,44.8625,-140,0.466531
25.2,2,138.445,117.76,0.156794,1,44.8625,-140,0.000739098
25.3,1,10.24,0.320531,0.03,1000,44.8625,-140,0.5
25.3,2,102.4,0.351783,0.0585696,910,44.8625,-140,0.47644
25.4,1,10.24,0.320531,0.03,4,44.8625,-140,0.00398406
25.4,2,102.4,0.351783,0.0585696,588,44.8625,-140,0.370277
25.5,1,10.24,0.320531,0.03,0,44.8625,-140,0
25.5,2,102.4,0.351783,0.0585696,0,44.8625,-140,0
25.6,1,10.24,0.320531,0.03,0,44.8625,-140,0
25.6,2,102.4,0.351783,0.0585696,0,44.8625,-140,0
25.7,1,0.02048,0.314281,0.03125,0,-15.1375,-140,0
25.7,2,7.2704,51.6071,1.35045,0,-15.1375,-140,0
25.8,1,0.256,155.5,7.92961,2,-15.1375,-140,0.0740741
25.8,2,7.3728,139.479,1.29714,3,-15.1375,-140,0.04
25.9,1,10.793,25.0323,0.291553,906,44.8625,-140,0.462245
25.9,2,138.445,117.778,0.156714,1,44.8625,-140,0.000739098
26,1,10.24,0.320531,0.03,1000,44.8625,-140,0.5
26,2,102.4,0.351783,0.0585696,913,44.8625,-140,0.477261
26.1,1,10.24,0.320531,0.03,4,44.8625,-140,0.00398406
26.1,2,102.4,0.351783,0.0585696,589,44.8625,-140,0.370673
26.2,1,10.24,0.320531,0.03,0,44.8625,-140,0
26.2,2,102.4,0.351783,0.0585696,0,44.8625,-140,0
26.3,1,10.24,0.320531,0.03,0,44.8625,-140,0
26.3,2,102.4,0.351783,0.0585696,0,44.8625,-140,0
26.4,1,0.02048,0.314281,0.03125,0,-15.1375,-140,0
26.4,2,7.2704,52.2189,1.3582,0,-15.1375,-140,0
26.5,1,0.256,150.941,7.23761,2,-15.1375,-140,0.0740741
26.5,2,7.3728,139.764,1.2928,3,-15.1375,-140,0.04
26.6,1,10.7827,24.4989,0.308782,916,44.8625,-140,0.465211
26.6,2,138.342,117.761,0.156999,1,44.8625,-140,0.000739645
26.7,1,10.24,0.320531,0.03,1000,44.8625,-140,0.5
26.7,2,102.4,0.351783,0.0585696,909,44.8625,-140,0.476166
26.8,1,10.24,0.320531,0.03,4,44.8625,-140,0.00398406
26.8,2,102.4,0.351783,0.0585696,589,44.8625,-140,0.370673
26.9,1,10.24,0.320531,0.03,0,44.8625,-140,0
26.9,2,102.4,0.351783,0.0585696,0,44.8625,-140,0
27,1,10.24,0.320531,0.03,0,44.8625,-140,0
27,2,102.4,0.351783,0.0585696,0,44.8625,-140,0
27.1,1,0.02048,0.314281,0.03125,0,-15.1375,-140,0
27.1,2,7.68,51.6818,1.28493,0,-15.1375,-140,0
27.2,1,0.24576,159.721,8.19959,2,-15.1375,-140,0.0769231
27.2,2,7.68,138.821,1.23,3,-15.1375,-140,0.0384615
27.3,1,10.7315,24.4328,0.294051,908,44.8625,-140,0.464213
27.3,2,138.24,117.132,0.156853,1,44.8625,-140,0.000740192
27.4,1,10.24,0.320531,0.03,1000,44.8625,-140,0.5
27.4,2,102.4,0.351783,0.0585696,912,44.8625,-140,0.476987
27.5,1,10.24,0.320531,0.03,4,44.8625,-140,0.00398406
27.5,2,102.4,0.351783,0.0585696,589,44.8625,-140,0.370673
27.6,1,10.24,0.320531,0.03,0,44.8625,-140,0
27.6,2,102.4,0.351783,0.0585696,0,44.8625,-140,0
27.7,1,10.24,0.320531,0.03,0,44.8625,-140,0
27.7,2,102.4,0.351783,0.0585696,0,44.8625,-140,0
27.8,1,0.02048,0.314281,0.03125,0,-15.1375,-140,0
27.8,2,7.4752,51.5991,1.31328,0,-15.1375,-140,0
27.9,1,0.21504,158.259,9.08168,2,-15.1375,-140,0.0869565
27.9,2,7.5776,138.403,1.25509,3,-15.1375,-140,0.038961
28,1,10.752,23.5732,0.295188,903,44.8625,-140,0.462366
28,2,138.342,117.347,0.156783,1,44.8625,-140,0.000739645
28.1,1,10.24,0.320531,0.03,1000,44.8625,-140,0.5
28.1,2,102.4,0.351783,0.0585696,913,44.8625,-140,0.477261
28.2,1,10.24,0.320531,0.03,4,44.8625,-140,0.00398406
28.2,2,102.4,0.351783,0.0585696,589,44.8625,-140,0.370673
28.3,1,10.24,0.320531,0.03,0,44.8625,-140,0
28.3,2,102.4,0.351783,0.0585696,0,44.8625,-140,0
28.4,1,10.24,0.320531,0.03,0,44.8625,-140,0
28.4,2,102.4,0.351783,0.0585696,0,44.8625,-140,0
28.5,1,0.02048,0.314281,0.03125,0,-15.1375,-140,0
28.5,2,7.2704,51.5332,1.34737,0,-15.1375,-140,0
28.6,1,0.256,163.877,7.94761,2,-15.1375,-140,0.0740741
28.6,2,7.3728,138.905,1.29236,3,-15.1375,-140,0.04
28.7,1,10.7827,24.2937,0.28777,915,44.8625,-140,0.464939
28.7,2,138.445,117.753,0.157496,1,44.8625,-140,0.000739098
28.8,1,10.24,0.320531,0.03,1000,44.8625,-140,0.5
28.8,2,102.4,0.351783,0.0585696,912,44.8625,-140,0.476987
28.9,1,10.24,0.320531,0.03,4,44.8625,-140,0.00398406
28.9,2,102.4,0.351783,0.0585696,589,44.8625,-140,0.370673
29,1,10.24,0.320531,0.03,0,44.8625,-140,0
29,2,102.4,0.351783,0.0585696,0,44.8625,-140,0
29.1,1,10.24,0.320531,0.03,0,44.8625,-140,0
29.1,2,102.4,0.351783,0.0585696,0,44.8625,-140,0
29.2,1,0.02048,0.314281,0.03125,0,-15.1375,-140,0
29.2,2,7.2704,52.3223,1.3582,0,-15.1375,-140,0
29.3,1,0.21504,153.773,9.03048,2,-15.1375,-140,0.0869565
29.3,2,7.3728,139.871,1.29106,3,-15.1375,-140,0.04
29.4,1,10.8032,23.6661,0.29277,910,44.8625,-140,0.463104
29.4,2,138.342,117.757,0.156881,1,44.8625,-140,0.000739645
29.5,1,10.24,0.320531,0.03,1000,44.8625,-140,0.5
29.5,2,102.4,0.351783,0.0585696,910,44.8625,-140,0.47644
29.6,1,10.24,0.320531,0.03,4,44.8625,-140,0.00398406
29.6,2,102.4,0.351783,0.0585696,589,44.8625,-140,0.370673
29.7,1,10.24,0.320531,0.03,0,44.8625,-140,0
29.7,2,102.4,0.351783,0.0585696,0,44.8625,-140,0
29.8,1,10.24,0.320531,0.03,0,44.8625,-140,0
29.8,2,102.4,0.351783,0.0585696,0,44.8625,-140,0
29.9,1,0.02048,0.314281,0.03125,0,-15.1375,-140,0
29.9,2,7.2704,51.9068,1.35397,0,-15.1375,-140,0
