time,flowId,throughput_mbps,delay_ms,jitter_ms,lost_packets,sinr_db,rsrp_dbm,packet_loss_rate,handover_count
0.5,1,10.1069,0.814696,0.11625,0,41.1172,-140,0,1
0.5,2,10.1376,0.932104,0.119545,0,41.1172,-140,0,1
0.5,3,10.1683,0.858742,0.119537,0,41.1172,-140,0,1
0.5,4,48.0256,29.3269,0.143748,0,41.1172,-140,0,1
0.5,5,47.9232,29.2228,0.14256,0,41.1172,-140,0,1
0.5,6,48.128,29.2782,0.142485,0,41.1172,-140,0,1
0.6,1,10.24,0.275891,0.03,0,41.1172,-140,0,0
0.6,2,10.24,0.921783,0.12,0,41.1172,-140,0,0
0.6,3,10.24,0.84482,0.12,0,41.1172,-140,0,0
0.6,4,52.5312,77.491,0.138986,0,41.1172,-140,0,0
0.6,5,52.5312,77.3453,0.138986,0,41.1172,-140,0,0
0.6,6,52.5312,77.4859,0.138986,0,41.1172,-140,0,0
0.7,1,10.24,0.275891,0.03,0,41.1172,-140,0,0
0.7,2,10.24,0.921783,0.12,0,41.1172,-140,0,0
0.7,3,10.24,0.84482,0.12,0,41.1172,-140,0,0
0.7,4,52.5312,126.18,0.138986,0,41.1172,-140,0,0
0.7,5,52.6336,126.081,0.138911,0,41.1172,-140,0,0
0.7,6,52.5312,126.175,0.138986,0,41.1172,-140,0,0
0.8,1,10.24,0.275891,0.03,0,41.1172,-140,0,0
0.8,2,10.24,0.921676,0.12,0,41.1172,-140,0,0
0.8,3,10.24,0.844766,0.12,0,41.1172,-140,0,0
0.8,4,52.5312,168.736,0.521429,0,41.1172,-140,0,0
0.8,5,52.5312,168.303,0.521651,0,41.1172,-140,0,0
0.8,6,52.4288,168.29,0.522586,0,41.1172,-140,0,0
0.9,1,10.24,0.275891,0.03,0,41.1172,-140,0,0
0.9,2,10.24,0.921873,0.12,0,41.1172,-140,0,0
0.9,3,10.24,0.844909,0.12,0,41.1172,-140,0,0
0.9,4,52.5312,26.9457,0.138986,0,41.1172,-140,0,0
0.9,5,52.5312,26.9139,0.138986,0,41.1172,-140,0,0
0.9,6,52.5312,26.8614,0.138986,0,41.1172,-140,0,0
1,1,10.1888,0.282783,0.0327584,0,41.1172,-140,0,1
1,2,10.24,0.921873,0.12,0,41.1172,-140,0,1
1,3,10.24,0.844909,0.12,0,41.1172,-140,0,1
1,4,52.5312,75.634,0.138986,0,41.1172,-140,0,1
1,5,52.5312,75.6037,0.138986,0,41.1172,-140,0,1
1,6,52.5312,75.5509,0.138986,0,41.1172,-140,0,1
1.1,1,10.24,0.275891,0.03,0,41.1172,-140,0,0
1.1,2,0.1024,0.91964,0.121786,0,41.1172,-140,0,0
1.1,3,0.07168,0.844386,0.12398,0,41.1172,-140,0,0
1.1,4,62.976,119.274,0.13252,0,41.1172,-140,0,0
1.1,5,62.976,119.226,0.132468,0,41.1172,-140,0,0
1.1,6,63.0784,119.203,0.132497,0,41.1172,-140,0,0
1.2,1,10.24,0.275891,0.03,0,43.0847,-140,0,0
1.2,2,0,0,0,0,43.0847,-140,0,0
1.2,3,0,0,0,0,43.0847,-140,0,0
1.2,4,39.424,150.371,0.132189,0,43.0847,-140,0,0
1.2,5,39.3216,150.289,0.132422,0,43.0847,-140,0,0
1.2,6,39.2192,150.27,0.132413,0,43.0847,-140,0,0
1.3,1,10.24,0.275891,0.03,0,41.1172,-140,0,0
1.3,2,10.9261,21.1316,0.485892,0,41.1172,-140,0,0
1.3,3,10.9568,20.999,0.48489,0,41.1172,-140,0,0
1.3,4,51.6096,36.4096,0.621046,0,41.1172,-140,0,0
1.3,5,51.5072,36.6549,0.622586,0,41.1172,-140,0,0
1.3,6,51.6096,36.6212,0.620968,0,41.1172,-140,0,0
1.4,1,10.24,0.275891,0.03,0,41.1172,-140,0,0
1.4,2,10.24,0.921783,0.12,0,41.1172,-140,0,0
1.4,3,10.24,0.84482,0.12,0,41.1172,-140,0,0
1.4,4,52.5312,69.6745,0.138986,0,41.1172,-140,0,0
1.4,5,52.5312,69.4365,0.138986,0,41.1172,-140,0,0
1.4,6,52.5312,69.4808,0.138986,0,41.1172,-140,0,0
1.5,1,4.10624,0.275829,0.0300187,0,41.1172,-140,0,1
1.5,2,10.24,0.921765,0.12,0,41.1172,-140,0,1
1.5,3,10.24,0.844838,0.120018,0,41.1172,-140,0,1
1.5,4,52.5312,118.375,0.138986,0,41.1172,-140,0,1
1.5,5,52.5312,118.137,0.138986,0,41.1172,-140,0,1
1.5,6,52.5312,118.181,0.139021,0,41.1172,-140,0,1
1.6,1,0,0,0,0,41.1172,-140,0,0
1.6,2,10.24,0.921676,0.12,0,41.1172,-140,0,0
1.6,3,10.24,0.844748,0.119982,0,41.1172,-140,0,0
1.6,4,52.4288,167.125,0.139063,0,41.1172,-140,0,0
1.6,5,52.5312,166.932,0.139084,0,41.1172,-140,0,0
1.6,6,52.4288,166.929,0.139028,0,41.1172,-140,0,0
1.7,1,0,0,0,0,41.1172,-140,0,0
1.7,2,10.24,0.92164,0.12,0,41.1172,-140,0,0
1.7,3,10.24,0.84473,0.12,0,41.1172,-140,0,0
1.7,4,52.4288,45.0308,0.522852,0,41.1172,-140,0,0
1.7,5,52.3264,45.3602,0.523637,0,41.1172,-140,0,0
1.7,6,52.5312,45.3034,0.522222,0,41.1172,-140,0,0
1.8,1,0,0,0,0,41.1172,-140,0,0
1.8,2,10.24,0.921694,0.12,0,41.1172,-140,0,0
1.8,3,10.24,0.844802,0.120018,0,41.1172,-140,0,0
1.8,4,52.5312,67.6372,0.138986,0,41.1172,-140,0,0
1.8,5,52.5312,67.4973,0.138986,0,41.1172,-140,0,0
1.8,6,52.4288,67.5905,0.139097,0,41.1172,-140,0,0
1.9,1,10.8339,36.8801,0.774797,0,41.1172,-140,0,0
1.9,2,10.24,0.92798,0.12,0,41.1172,-140,0,0
1.9,3,10.24,0.857445,0.12,0,41.1172,-140,0,0
1.9,4,46.8992,119.478,0.146725,0,41.1172,-140,0,0
1.9,5,46.8992,119.318,0.145415,0,41.1172,-140,0,0
1.9,6,46.8992,119.402,0.146725,0,41.1172,-140,0,0
2,1,10.1888,0.648347,0.0776158,0,41.1172,-140,0,1
2,2,10.24,0.92523,0.12,0,41.1172,-140,0,1
2,3,10.24,0.851891,0.119982,0,41.1172,-140,0,1
2,4,49.2544,173.574,0.143243,0,41.1172,-140,0,1
2,5,49.2544,173.431,0.141996,0,41.1172,-140,0,1
2,6,49.2544,173.49,0.141543,0,41.1172,-140,0,1
2.1,1,10.24,0.275891,0.03,0,41.1172,-140,0,0
2.1,2,10.24,0.921569,0.12,0,41.1172,-140,0,0
2.1,3,10.24,0.844713,0.12,0,41.1172,-140,0,0
2.1,4,52.6336,72.3355,0.548833,0,41.1172,-140,0,0
2.1,5,52.4288,72.8977,0.551018,0,41.1172,-140,0,0
2.1,6,52.4288,72.5294,0.551228,0,41.1172,-140,0,0
2.2,1,10.24,0.275891,0.03,0,41.1172,-140,0,0
2.2,2,10.24,0.921783,0.12,0,41.1172,-140,0,0
2.2,3,10.24,0.84482,0.12,0,41.1172,-140,0,0
2.2,4,52.5312,59.7871,0.138986,0,41.1172,-140,0,0
2.2,5,52.5312,59.6599,0.138986,0,41.1172,-140,0,0
2.2,6,52.6336,59.7526,0.138911,0,41.1172,-140,0,0
2.3,1,10.24,0.275891,0.03,0,41.1172,-140,0,0
2.3,2,10.24,0.921783,0.12,0,41.1172,-140,0,0
2.3,3,10.24,0.84482,0.12,0,41.1172,-140,0,0
2.3,4,52.5312,108.476,0.138986,0,41.1172,-140,0,0
2.3,5,52.5312,108.35,0.138986,0,41.1172,-140,0,0
2.3,6,52.5312,108.489,0.138986,0,41.1172,-140,0,0
2.4,1,10.24,0.275891,0.03,0,41.1172,-140,0,0
2.4,2,10.24,0.921783,0.12,0,41.1172,-140,0,0
2.4,3,10.24,0.84482,0.12,0,41.1172,-140,0,0
2.4,4,52.5312,157.166,0.138986,0,41.1172,-140,0,0
2.4,5,52.5312,157.038,0.138986,0,41.1172,-140,0,0
2.4,6,52.5312,157.178,0.138986,0,41.1172,-140,0,0
2.5,1,9.1136,0.512167,0.0706581,0,41.1172,-140,0,1
2.5,2,10.24,0.921926,0.12,0,41.1172,-140,0,1
2.5,3,10.24,0.844838,0.12,0,41.1172,-140,0,1
2.5,4,52.4288,75.1892,0.522907,0,41.1172,-140,0,1
2.5,5,52.736,74.7434,0.520291,0,41.1172,-140,0,1
2.5,6,52.4288,74.4323,0.522838,0,41.1172,-140,0,1
2.6,1,10.24,0.275891,0.03,0,41.1172,-140,0,0
2.6,2,10.24,0.921873,0.12,0,41.1172,-140,0,0
2.6,3,10.24,0.844909,0.12,0,41.1172,-140,0,0
2.6,4,52.5312,57.7511,0.138986,0,41.1172,-140,0,0
2.6,5,52.5312,57.7958,0.138986,0,41.1172,-140,0,0
2.6,6,52.5312,57.7622,0.138986,0,41.1172,-140,0,0
2.7,1,10.24,0.275891,0.03,0,41.1172,-140,0,0
2.7,2,0.1024,0.91964,0.121786,0,41.1172,-140,0,0
2.7,3,0.07168,0.844386,0.12398,0,41.1172,-140,0,0
2.7,4,63.0784,101.437,0.132468,0,41.1172,-140,0,0
2.7,5,62.976,101.42,0.132468,0,41.1172,-140,0,0
2.7,6,63.0784,101.396,0.132497,0,41.1172,-140,0,0
2.8,1,10.24,0.275891,0.03,0,43.0847,-140,0,0
2.8,2,0,0,0,0,43.0847,-140,0,0
2.8,3,0,0,0,0,43.0847,-140,0,0
2.8,4,21.0944,127.009,0.132004,0,43.0847,-140,0,0
2.8,5,21.0944,126.941,0.132091,0,43.0847,-140,0,0
2.8,6,20.8896,126.896,0.132353,0,43.0847,-140,0,0
2.9,1,10.24,0.275891,0.03,0,41.1172,-140,0,0
2.9,2,10.9261,21.1316,0.485875,0,41.1172,-140,0,0
2.9,3,10.9568,20.9992,0.484873,0,41.1172,-140,0,0
2.9,4,51.5072,225.735,0.274347,0,41.1172,-140,0,0
2.9,5,51.5072,225.686,0.273807,0,41.1172,-140,0,0
2.9,6,51.6096,225.111,0.767248,0,41.1172,-140,0,0
3,1,4.10624,0.275829,0.0300187,0,41.1172,-140,0,1
3,2,10.24,0.921801,0.120054,0,41.1172,-140,0,1
3,3,10.24,0.844784,0.119982,0,41.1172,-140,0,1
3,4,52.4288,25.3875,0.623779,0,41.1172,-140,0,1
3,5,52.5312,25.3827,0.622925,0,41.1172,-140,0,1
3,6,52.5312,25.3511,0.138952,0,41.1172,-140,0,1
3.1,1,0,0,0,0,41.1172,-140,0,0
3.1,2,10.24,0.921623,0.12,0,41.1172,-140,0,0
3.1,3,10.24,0.84473,0.12,0,41.1172,-140,0,0
3.1,4,52.5312,74.1333,0.138986,0,41.1172,-140,0,0
3.1,5,52.3264,74.0818,0.139041,0,41.1172,-140,0,0
3.1,6,52.4288,74.0987,0.139063,0,41.1172,-140,0,0
3.2,1,0,0,0,0,41.1172,-140,0,0
3.2,2,10.24,0.921694,0.12,0,41.1172,-140,0,0
3.2,3,10.24,0.844802,0.120018,0,41.1172,-140,0,0
3.2,4,52.4288,122.901,0.139063,0,41.1172,-140,0,0
3.2,5,52.5312,122.803,0.138986,0,41.1172,-140,0,0
3.2,6,52.5312,122.867,0.139021,0,41.1172,-140,0,0
3.3,1,10.8339,26.4831,0.585761,0,41.1172,-140,0,0
3.3,2,10.24,0.92798,0.12,0,41.1172,-140,0,0
3.3,3,10.24,0.857445,0.12,0,41.1172,-140,0,0
3.3,4,46.8992,174.677,0.145415,0,41.1172,-140,0,0
3.3,5,46.8992,174.622,0.145852,0,41.1172,-140,0,0
3.3,6,46.7968,174.677,0.145514,0,41.1172,-140,0,0
3.4,1,10.24,0.785713,0.12,0,41.1172,-140,0,0
3.4,2,10.24,0.92764,0.12,0,41.1172,-140,0,0
3.4,3,10.24,0.856623,0.12,0,41.1172,-140,0,0
3.4,4,47.2064,52.9504,0.598048,0,41.1172,-140,0,0
3.4,5,47.2064,52.9164,0.598203,0,41.1172,-140,0,0
3.4,6,47.104,52.8381,0.598121,0,41.1172,-140,0,0
3.5,1,10.1888,0.648347,0.0776158,0,41.1172,-140,0,1
3.5,2,10.24,0.925373,0.12,0,41.1172,-140,0,1
3.5,3,10.24,0.851927,0.12,0,41.1172,-140,0,1
3.5,4,49.2544,73.6439,0.141996,0,41.1172,-140,0,1
3.5,5,49.2544,73.6002,0.143243,0,41.1172,-140,0,1
3.5,6,49.3568,73.436,0.143983,0,41.1172,-140,0,1
3.6,1,10.24,0.275891,0.03,0,41.1172,-140,0,0
3.6,2,10.24,0.921873,0.12,0,41.1172,-140,0,0
3.6,3,10.24,0.84482,0.12,0,41.1172,-140,0,0
3.6,4,52.5312,122.493,0.138986,0,41.1172,-140,0,0
3.6,5,52.5312,122.441,0.138986,0,41.1172,-140,0,0
3.6,6,52.5312,122.315,0.138986,0,41.1172,-140,0,0
3.7,1,10.24,0.275891,0.03,0,41.1172,-140,0,0
3.7,2,10.24,0.921873,0.12,0,41.1172,-140,0,0
3.7,3,10.24,0.84482,0.12,0,41.1172,-140,0,0
3.7,4,52.5312,171.183,0.138986,0,41.1172,-140,0,0
3.7,5,52.5312,171.13,0.138986,0,41.1172,-140,0,0
3.7,6,52.5312,171.004,0.138986,0,41.1172,-140,0,0
3.8,1,10.24,0.275891,0.03,0,41.1172,-140,0,0
3.8,2,10.24,0.921783,0.12,0,41.1172,-140,0,0
3.8,3,10.24,0.844855,0.12,0,41.1172,-140,0,0
3.8,4,52.5312,32.0339,0.522027,0,41.1172,-140,0,0
3.8,5,52.5312,31.5453,0.521624,0,41.1172,-140,0,0
3.8,6,52.6336,32.1561,0.520942,0,41.1172,-140,0,0
3.9,1,10.24,0.275891,0.03,0,41.1172,-140,0,0
3.9,2,10.24,0.921783,0.12,0,41.1172,-140,0,0
3.9,3,10.24,0.84482,0.12,0,41.1172,-140,0,0
3.9,4,52.5312,71.9051,0.138986,0,41.1172,-140,0,0
3.9,5,52.5312,71.7975,0.138986,0,41.1172,-140,0,0
3.9,6,52.5312,71.704,0.138986,0,41.1172,-140,0,0
4,1,10.1888,0.282029,0.0323564,0,41.1172,-140,0,1
4,2,10.24,0.921783,0.12,0,41.1172,-140,0,1
4,3,10.24,0.84482,0.12,0,41.1172,-140,0,1
4,4,52.5312,120.594,0.138986,0,41.1172,-140,0,1
4,5,52.5312,120.487,0.138986,0,41.1172,-140,0,1
4,6,52.5312,120.393,0.138986,0,41.1172,-140,0,1
4.1,1,10.24,0.275891,0.03,0,43.0847,-140,0,0
4.1,2,0.1024,0.921426,0.12,0,43.0847,-140,0,0
4.1,3,0.07168,0.839284,0.118878,0,43.0847,-140,0,0
4.1,4,56.9344,162.389,0.132554,0,43.0847,-140,0,0
4.1,5,57.0368,162.344,0.132592,0,43.0847,-140,0,0
4.1,6,57.0368,162.19,0.132502,0,43.0847,-140,0,0
4.2,1,10.24,0.275891,0.03,0,43.0847,-140,0,0
4.2,2,0,0,0,0,43.0847,-140,0,0
4.2,3,0,0,0,0,43.0847,-140,0,0
4.2,4,0,0,0,0,43.0847,-140,0,0
4.2,5,0,0,0,0,43.0847,-140,0,0
4.2,6,0,0,0,0,43.0847,-140,0,0
4.3,1,10.24,0.275891,0.03,0,41.1172,-140,0,0
4.3,2,10.9261,21.1318,0.485975,0,41.1172,-140,0,0
4.3,3,10.9568,20.999,0.484957,0,41.1172,-140,0,0
4.3,4,51.5072,136.256,0.273885,0,41.1172,-140,0,0
4.3,5,51.5072,136.203,0.274063,0,41.1172,-140,0,0
4.3,6,51.6096,136.199,0.273562,0,41.1172,-140,0,0
4.4,1,10.24,0.275891,0.03,0,41.1172,-140,0,0
4.4,2,10.24,0.921837,0.12,0,41.1172,-140,0,0
4.4,3,10.24,0.844766,0.119982,0,41.1172,-140,0,0
4.4,4,52.5312,182.056,0.542356,0,41.1172,-140,0,0
4.4,5,52.6336,181.651,0.541732,0,41.1172,-140,0,0
4.4,6,52.5312,181.642,0.54246,0,41.1172,-140,0,0
4.5,1,4.10624,0.275829,0.0300187,0,41.1172,-140,0,1
4.5,2,10.24,0.921748,0.12,0,41.1172,-140,0,1
4.5,3,10.24,0.84482,0.12,0,41.1172,-140,0,1
4.5,4,52.5312,25.9719,0.138986,0,41.1172,-140,0,1
4.5,5,52.3264,25.9209,0.139041,0,41.1172,-140,0,1
4.5,6,52.5312,25.9614,0.138986,0,41.1172,-140,0,1
4.6,1,0,0,0,0,41.1172,-140,0,0
4.6,2,10.24,0.921694,0.12,0,41.1172,-140,0,0
4.6,3,10.24,0.844802,0.120018,0,41.1172,-140,0,0
4.6,4,52.4288,74.7181,0.139063,0,41.1172,-140,0,0
4.6,5,52.5312,74.6182,0.138986,0,41.1172,-140,0,0
4.6,6,52.4288,74.7115,0.139097,0,41.1172,-140,0,0
4.7,1,0,0,0,0,41.1172,-140,0,0
4.7,2,10.24,0.921676,0.12,0,41.1172,-140,0,0
4.7,3,10.24,0.844748,0.119982,0,41.1172,-140,0,0
4.7,4,52.4288,123.439,0.139063,0,41.1172,-140,0,0
4.7,5,52.5312,123.434,0.139084,0,41.1172,-140,0,0
4.7,6,52.4288,123.431,0.139028,0,41.1172,-140,0,0
4.8,1,0,0,0,0,41.1172,-140,0,0
4.8,2,10.24,0.921623,0.12,0,41.1172,-140,0,0
4.8,3,10.24,0.84473,0.12,0,41.1172,-140,0,0
4.8,4,52.5312,172.206,0.138986,0,41.1172,-140,0,0
4.8,5,52.4288,172.202,0.138965,0,41.1172,-140,0,0
4.8,6,52.5312,172.2,0.138986,0,41.1172,-140,0,0
4.9,1,10.8237,37.046,0.775317,0,41.1172,-140,0,0
4.9,2,10.24,0.908962,0.119982,0,41.1172,-140,0,0
4.9,3,10.24,0.838355,0.12,0,41.1172,-140,0,0
4.9,4,46.8992,32.2399,0.575546,0,41.1172,-140,0,0
4.9,5,46.8992,32.1435,0.578182,0,41.1172,-140,0,0
4.9,6,46.7968,31.7298,0.5784,0,41.1172,-140,0,0
5,1,10.1888,0.716509,0.0777916,0,41.1172,-140,0,1
5,2,10.24,0.915033,0.120018,0,41.1172,-140,0,1
5,3,10.24,0.841641,0.120018,0,41.1172,-140,0,1
5,4,49.3568,80.8049,0.143568,0,41.1172,-140,0,1
5,5,49.152,80.5919,0.141563,0,41.1172,-140,0,1
5,6,49.3568,80.6382,0.142361,0,41.1172,-140,0,1
5.1,1,10.24,0.275891,0.03,0,41.1172,-140,0,0
5.1,2,10.24,0.921873,0.12,0,41.1172,-140,0,0
5.1,3,10.24,0.84482,0.12,0,41.1172,-140,0,0
5.1,4,52.5312,129.704,0.138986,0,41.1172,-140,0,0
5.1,5,52.5312,129.387,0.138986,0,41.1172,-140,0,0
5.1,6,52.5312,129.525,0.138986,0,41.1172,-140,0,0
5.2,1,10.24,0.275891,0.03,0,41.1172,-140,0,0
5.2,2,10.24,0.921873,0.12,0,41.1172,-140,0,0
5.2,3,10.24,0.84473,0.119982,0,41.1172,-140,0,0
5.2,4,52.4288,158.751,0.522907,0,41.1172,-140,0,0
5.2,5,52.736,158.318,0.520166,0,41.1172,-140,0,0
5.2,6,52.4288,158.202,0.522161,0,41.1172,-140,0,0
5.3,1,10.24,0.275891,0.03,0,41.1172,-140,0,0
5.3,2,10.24,0.921873,0.12,0,41.1172,-140,0,0
5.3,3,10.24,0.84482,0.12,0,41.1172,-140,0,0
5.3,4,52.5312,30.2739,0.138986,0,41.1172,-140,0,0
5.3,5,52.5312,30.343,0.138986,0,41.1172,-140,0,0
5.3,6,52.5312,30.2432,0.138986,0,41.1172,-140,0,0
5.4,1,10.24,0.275891,0.03,0,41.1172,-140,0,0
5.4,2,10.24,0.921873,0.12,0,41.1172,-140,0,0
5.4,3,10.24,0.84482,0.12,0,41.1172,-140,0,0
5.4,4,52.5312,78.9637,0.138986,0,41.1172,-140,0,0
5.4,5,52.5312,79.0324,0.138986,0,41.1172,-140,0,0
5.4,6,52.5312,78.9319,0.138986,0,41.1172,-140,0,0
5.5,1,9.1136,0.512167,0.0706581,0,41.1172,-140,0,1
5.5,2,10.24,0.921873,0.12,0,41.1172,-140,0,1
5.5,3,10.24,0.84482,0.12,0,41.1172,-140,0,1
5.5,4,52.5312,127.652,0.138986,0,41.1172,-140,0,1
5.5,5,52.5312,127.721,0.138986,0,41.1172,-140,0,1
5.5,6,52.5312,127.622,0.138986,0,41.1172,-140,0,1
5.6,1,10.24,0.275891,0.03,0,41.1172,-140,0,0
5.6,2,10.24,0.921837,0.12,0,41.1172,-140,0,0
5.6,3,10.24,0.844802,0.12,0,41.1172,-140,0,0
5.6,4,52.4288,164.775,0.522852,0,41.1172,-140,0,0
5.6,5,52.4288,164.067,0.522419,0,41.1172,-140,0,0
5.6,6,52.4288,164.358,0.522782,0,41.1172,-140,0,0
5.7,1,10.24,0.275891,0.03,0,43.0847,-140,0,0
5.7,2,0.1024,0.91964,0.121786,0,43.0847,-140,0,0
5.7,3,0.07168,0.844386,0.12398,0,43.0847,-140,0,0
5.7,4,4.096,5.39687,0.130625,0,43.0847,-140,0,0
5.7,5,4.096,5.38214,0.131964,0,43.0847,-140,0,0
5.7,6,3.9936,5.2891,0.132418,0,43.0847,-140,0,0
5.8,1,10.24,0.275891,0.03,0,43.0847,-140,0,0
5.8,2,0,0,0,0,43.0847,-140,0,0
5.8,3,0,0,0,0,43.0847,-140,0,0
5.8,4,0,0,0,0,43.0847,-140,0,0
5.8,5,0,0,0,0,43.0847,-140,0,0
5.8,6,0,0,0,0,43.0847,-140,0,0
5.9,1,10.24,0.275891,0.03,0,41.1172,-140,0,0
5.9,2,10.9261,21.1318,0.485959,0,41.1172,-140,0,0
5.9,3,10.9568,20.9992,0.48489,0,41.1172,-140,0,0
5.9,4,51.5072,225.754,0.526193,0,41.1172,-140,0,0
5.9,5,51.5072,225.726,0.526484,0,41.1172,-140,0,0
5.9,6,51.6096,225.671,0.525269,0,41.1172,-140,0,0
6,1,4.10624,0.275829,0.0300187,0,41.1172,-140,0,1
6,2,10.24,0.921801,0.12,0,41.1172,-140,0,1
6,3,10.24,0.84482,0.12,0,41.1172,-140,0,1
6,4,52.5312,270.517,0.716959,0,41.1172,-140,0,1
6,5,52.6336,269.97,0.715926,0,41.1172,-140,0,1
6,6,52.5312,269.907,0.716959,0,41.1172,-140,0,1
6.1,1,0,0,0,0,41.1172,-140,0,0
6.1,2,10.24,0.921623,0.12,0,41.1172,-140,0,0
6.1,3,10.24,0.844802,0.120018,0,41.1172,-140,0,0
6.1,4,52.4288,25.9781,0.139063,0,41.1172,-140,0,0
6.1,5,52.3264,25.9997,0.139041,0,41.1172,-140,0,0
6.1,6,52.5312,25.9943,0.139021,0,41.1172,-140,0,0
6.2,1,0,0,0,0,41.1172,-140,0,0
6.2,2,10.24,0.921694,0.12,0,41.1172,-140,0,0
6.2,3,10.24,0.844748,0.119982,0,41.1172,-140,0,0
6.2,4,52.5312,74.7454,0.138986,0,41.1172,-140,0,0
6.2,5,52.4288,74.672,0.139063,0,41.1172,-140,0,0
6.2,6,52.4288,74.7627,0.139028,0,41.1172,-140,0,0
6.3,1,10.8339,26.4831,0.585761,0,41.1172,-140,0,0
6.3,2,10.24,0.92798,0.12,0,41.1172,-140,0,0
6.3,3,10.24,0.857373,0.120018,0,41.1172,-140,0,0
6.3,4,46.8992,126.585,0.146288,0,41.1172,-140,0,0
6.3,5,46.8992,126.441,0.144541,0,41.1172,-140,0,0
6.3,6,46.7968,126.515,0.145991,0,41.1172,-140,0,0
6.4,1,10.24,0.785713,0.12,0,41.1172,-140,0,0
6.4,2,10.24,0.927587,0.12,0,41.1172,-140,0,0
6.4,3,10.24,0.856695,0.12,0,41.1172,-140,0,0
6.4,4,47.104,180.348,0.143913,0,41.1172,-140,0,0
6.4,5,47.2064,180.267,0.145119,0,41.1172,-140,0,0
6.4,6,47.2064,180.278,0.145119,0,41.1172,-140,0,0
6.5,1,10.1888,0.648347,0.0776158,0,41.1172,-140,0,1
6.5,2,10.24,0.925087,0.12,0,41.1172,-140,0,1
6.5,3,10.24,0.851855,0.12,0,41.1172,-140,0,1
6.5,4,49.2544,65.5658,0.599347,0,41.1172,-140,0,1
6.5,5,49.152,65.5923,0.598452,0,41.1172,-140,0,1
6.5,6,49.2544,65.0906,0.597565,0,41.1172,-140,0,1
6.6,1,10.24,0.275891,0.03,0,41.1172,-140,0,0
6.6,2,10.24,0.921783,0.12,0,41.1172,-140,0,0
6.6,3,10.24,0.84482,0.12,0,41.1172,-140,0,0
6.6,4,52.5312,64.2948,0.138986,0,41.1172,-140,0,0
6.6,5,52.5312,64.1776,0.138986,0,41.1172,-140,0,0
6.6,6,52.5312,64.2633,0.138986,0,41.1172,-140,0,0
6.7,1,10.24,0.275891,0.03,0,41.1172,-140,0,0
6.7,2,10.24,0.921783,0.12,0,41.1172,-140,0,0
6.7,3,10.24,0.84482,0.12,0,41.1172,-140,0,0
6.7,4,52.5312,112.985,0.138986,0,41.1172,-140,0,0
6.7,5,52.5312,112.866,0.138986,0,41.1172,-140,0,0
6.7,6,52.5312,112.951,0.138986,0,41.1172,-140,0,0
6.8,1,10.24,0.275891,0.03,0,41.1172,-140,0,0
6.8,2,10.24,0.921783,0.12,0,41.1172,-140,0,0
6.8,3,10.24,0.84482,0.12,0,41.1172,-140,0,0
6.8,4,52.5312,161.673,0.138986,0,41.1172,-140,0,0
6.8,5,52.6336,161.603,0.138911,0,41.1172,-140,0,0
6.8,6,52.5312,161.641,0.138986,0,41.1172,-140,0,0
6.9,1,10.24,0.275891,0.03,0,41.1172,-140,0,0
6.9,2,10.24,0.921908,0.12,0,41.1172,-140,0,0
6.9,3,10.24,0.844766,0.119982,0,41.1172,-140,0,0
6.9,4,52.4288,60.9146,0.522266,0,41.1172,-140,0,0
6.9,5,52.6336,60.4138,0.520914,0,41.1172,-140,0,0
6.9,6,52.5312,60.4546,0.521408,0,41.1172,-140,0,0
7,1,10.1888,0.282756,0.0327854,0,41.1172,-140,0,1
7,2,10.24,0.921873,0.12,0,41.1172,-140,0,1
7,3,10.24,0.84482,0.12,0,41.1172,-140,0,1
7,4,52.5312,62.316,0.138986,0,41.1172,-140,0,1
7,5,52.5312,62.4723,0.138986,0,41.1172,-140,0,1
7,6,52.5312,62.3793,0.138986,0,41.1172,-140,0,1
7.1,1,10.24,0.275891,0.03,0,41.1172,-140,0,0
7.1,2,0.1024,0.91964,0.121786,0,41.1172,-140,0,0
7.1,3,0.07168,0.846937,0.121429,0,41.1172,-140,0,0
7.1,4,63.0784,106.007,0.132468,0,41.1172,-140,0,0
7.1,5,62.976,106.08,0.132468,0,41.1172,-140,0,0
7.1,6,63.0784,106.013,0.132497,0,41.1172,-140,0,0
7.2,1,10.24,0.275891,0.03,0,43.0847,-140,0,0
7.2,2,0,0,0,0,43.0847,-140,0,0
7.2,3,0,0,0,0,43.0847,-140,0,0
7.2,4,25.8048,133.004,0.132256,0,43.0847,-140,0,0
7.2,5,25.8048,133.044,0.132398,0,43.0847,-140,0,0
7.2,6,25.6,132.936,0.132457,0,43.0847,-140,0,0
7.3,1,10.24,0.275891,0.03,0,41.1172,-140,0,0
7.3,2,10.9261,21.1318,0.485959,0,41.1172,-140,0,0
7.3,3,10.9568,20.9992,0.484907,0,41.1172,-140,0,0
7.3,4,51.5072,169.147,0.730091,0,41.1172,-140,0,0
7.3,5,51.5072,168.176,0.729984,0,41.1172,-140,0,0
7.3,6,51.6096,168.708,0.728451,0,41.1172,-140,0,0
7.4,1,10.24,0.275891,0.03,0,41.1172,-140,0,0
7.4,2,10.24,0.921873,0.12,0,41.1172,-140,0,0
7.4,3,10.24,0.844909,0.12,0,41.1172,-140,0,0
7.4,4,52.5312,36.8398,0.138986,0,41.1172,-140,0,0
